id,ordem,sequencia_cadastro,tipo,endereco,bairro,metragem_m2,lat,lng,lote,status,history,polygon,scheduled_date,proxima_previsao,ultima_rocagem,manual_schedule,days_to_complete,servico,registrado_por,data_registro
514,,,Roçagem,aguia imperial,paraiso,11757.53,-23.27765876546073,-51.15594863891602,1,Concluído,"[{""date"":""2025-10-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-19"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-03,2025-11-19,false,1,rocagem,,2025-11-19T12:12:43.848Z
244,,,Roçagem,antonio marcelino e jose carlos ferreira,são jorge,3160.9,-23.2479087,-51.1825225,1,Concluído,"[{""date"":""2025-10-02"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-16,2025-10-02,false,1,rocagem,,2025-11-06T11:40:57.409Z
311,,,Roçagem,av pedro rossato - paulo akachi (esquina do condomínio de cima),heimtal,631.87,-23.24445,-51.1569727,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:48:02.597Z
347,,,Roçagem,gines parra c armando piantini,maria cecilia,15852.41,-23.2491276,-51.1462417,1,Concluído,"[{""date"":""2025-10-08"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-22,2025-10-08,false,1,rocagem,,2025-11-06T13:21:32.410Z
240,,,Roçagem,joao marques da silva c jose carlos ferreira,são jorge,1314.82,-23.2509549,-51.1885915,1,Concluído,"[{""date"":""2025-10-02"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-16,2025-10-02,false,1,rocagem,,2025-11-06T11:38:28.641Z
380,,,Roçagem,antônio bernardi c/ rafael calil jorge,urca,643.31,-23.2845592,-51.1121739,1,Concluído,"[{""date"":""2025-10-16"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-30,2025-10-16,false,1,rocagem,,2025-11-06T15:13:18.688Z
268,,,Roçagem,geraldo m chancon c alan santamaria,cancun,5953.17,-23.252934,-51.1761435,1,Concluído,"[{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-17,2025-10-03,false,1,rocagem,,2025-11-06T11:58:08.695Z
310,,,Roçagem,av pedro rossato - paulo akachi ( 1ª esquina do condomínio de baixo),heimtal,669,-23.24445,-51.1569727,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:42:49.746Z
152,,,Roçagem,felix chenso,joão paz,15964.23,-23.2658101,-51.1468015,1,Concluído,"[{""date"":""2025-10-09"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-23,2025-10-09,false,1,rocagem,,2025-11-06T13:42:20.212Z
487,,,Roçagem,av. saul elkind entre antº. m. de oliveira até andré buck,maria celina,11912.04,-23.26039078467843,-51.19626760482789,1,Concluído,"[{""date"":""2025-10-22"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T17:00:09.515Z
231,,,Roçagem,andré buck c/ josé moro,padovani,5499.07,-23.2660592,-51.1983479,1,Concluído,"[{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-14T19:03:50.305Z
300,,,Roçagem,av miguel mestre (calçada fora da cerca - do condomínio até lava rápido),leblon,695.4,-23.319331212312342,-51.1660122871399,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:34:41.551Z
346,,,Roçagem,bruno prado / bento amaral,bem viver,3276.11,-23.2539245722721,-51.153223514556885,1,Concluído,"[{""date"":""2025-10-08"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-22,2025-10-08,false,1,rocagem,,2025-11-06T13:19:38.687Z
486,,,Roçagem,av. saul elkind entre andré buck até joni belai aguilar,vários,25736.58,-23.2788445,-51.2248886,1,Concluído,"[{""date"":""2025-10-22"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-06,2025-10-22,false,1,rocagem,,2025-11-06T15:50:29.005Z
370,,,Roçagem,centenario do sul c florestopolis,lindóia,2210.15,-23.2836148,-51.1233398,1,Concluído,"[{""date"":""2025-10-16"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-30,2025-10-16,false,1,rocagem,,2025-11-06T15:04:52.136Z
550,,,Roçagem,av liberdade (ifpr),elizabeth,3230,-23.275096306999046,-51.1623215675354,1,Concluído,"[{""date"":""2025-10-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-28,2025-10-14,false,1,rocagem,,2025-11-06T14:32:18.544Z
503,,,Roçagem,odilon braga c cegonha,violin,6160.27,-23.260489352562466,-51.15379214286805,1,Concluído,"[{""date"":""2025-10-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-18"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2026-01-02,2025-11-18,false,1,rocagem,,2025-11-18T16:43:16.704Z
147,,,Roçagem,av da igualdade,r.v. carnascialli,3598.36,-23.2763623,-51.1703688,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-11"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-26,2025-11-11,false,1,rocagem,,2025-11-17T14:00:51.628Z
9,,,Roçagem,caetes c/ tembes (praça/ laterais ao lado praça),matarazzo,680,-23.423468,-51.8869931,1,Concluído,"[{""date"":""2025-11-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-18,2025-11-03,false,1,rocagem,,2025-11-05T23:25:13.530Z
161,,,Roçagem,severino santini c azulão,violin,3811.31,-23.262273418663764,-51.14910364151002,1,Concluído,"[{""date"":""2025-10-09"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-23,2025-10-09,false,1,rocagem,,2025-11-06T13:35:56.816Z
170,,,Roçagem,vielas guerino romagnollo e alcides favor,belleville,939.95,-23.26646243027864,-51.157901287078865,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:37:48.197Z
193,,,Roçagem,aristides vaz,jeronymo nogueira,2150.04,-23.269912105674436,-51.16169929504395,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:49:23.318Z
238,,,Roçagem,joao marques da silva c maria ines l oliveira,são jorge,486.97,-23.2509549,-51.1885915,1,Concluído,"[{""date"":""2025-10-02"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-16,2025-10-02,false,1,rocagem,,2025-11-06T11:36:26.836Z
321,,,Roçagem,leonardo lopes camargo gualberto,bella vida heimtal,2908.96,-23.3107725,-51.222379,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:59:01.657Z
330,,,Roçagem,sebastiana siqueira monteiro,santa cruz,665.12,-23.254427,-51.1518268,1,Concluído,"[{""date"":""2025-10-07"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-21,2025-10-07,false,1,rocagem,,2025-11-06T13:09:56.982Z
290,,,Roçagem,luiza irene nunes jarbas langame de souza,viena,7788.86,-23.2541383,-51.1631616,1,Concluído,"[{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-17,2025-10-03,false,1,rocagem,,2025-11-06T12:21:16.735Z
173,,,Roçagem,r. vanderlei b. de castro até josepphina m. botura,belle ville,2246.33,-23.2698957,-51.1578368,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:33:58.105Z
316,,,Roçagem,av pedro rossato - paulo akachi (meia lua de cima do condomíno de baixo),heimtal,1177.3,-23.24445,-51.1569727,1,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-20,2025-10-06,false,1,rocagem,,2025-11-06T12:54:10.038Z
190,,,Roçagem,jose daniel kiellander (av wanderlei b castro),jeronymo nogueira,2405.14,-23.271705901582575,-51.164113283157356,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:40:18.557Z
218,,,Roçagem,luiza d gonzales c joao soares,everest,3062.87,-23.26725093538596,-51.189170479774475,1,Concluído,"[{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-14T18:57:47.299Z
343,,,Roçagem,osmar olivio kleber,jd verona,8770.11,-23.304758672248983,-51.15009069442749,1,Concluído,"[{""date"":""2024-12-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-08"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-22,2025-10-08,false,1,rocagem,,2025-11-06T13:17:44.469Z
724,,,Roçagem,rua okland c/ paulo frontin - 04 áreas,coimbra,315.13,-23.31872036035509,-51.17791056632996,2,Concluído,"[{""date"":""2025-09-29"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-13,2025-09-29,false,1,rocagem,,2025-11-06T11:40:34.320Z
165,,,Roçagem,petronio portela c euclides figueiredo,sebastião de mello,2651.91,-23.2621013,-51.1554027,1,Concluído,"[{""date"":""2025-10-09"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-23,2025-10-09,false,1,rocagem,,2025-11-06T13:39:18.523Z
1102,,,Roçagem,rua carmela dutra (03 áreas),oriente,750.19,-23.31611928188578,-51.13861083984376,2,Concluído,"[{""date"":""2025-10-31"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-15,2025-10-01,false,1,rocagem,,2025-11-06T14:49:27.450Z
1090,,,Roçagem,rua dos coqueiros / rua carmela dutra e av. dos pioneiros - antiga linha férrea,morumbi,57782.54,-23.316050313203423,-51.13672256469727,2,Concluído,"[{""date"":""2025-10-31"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-15,2025-10-01,false,1,rocagem,,2025-11-06T14:48:50.181Z
118,,,Roçagem,alvaro grotti (da linha até a ponte),barcelona,901.91,-23.27446554043209,-51.193070411682136,1,Concluído,"[{""date"":""2025-11-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-25,2025-11-10,false,1,rocagem,,2025-11-17T13:31:15.989Z
922,,,Roçagem,rua flor do campo c/ rua verônica,ouro branco,417.8,-23.360793611004684,-51.14561676979066,2,Concluído,"[{""date"":""2025-10-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-14,2025-10-30,false,1,rocagem,,2025-11-06T01:07:51.985Z
137,,,Roçagem,rua sofia klock c/ enoch v dos santos,cabo frio,1050.35,-23.280418280975812,-51.18292093276978,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-10"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-25,2025-11-10,false,1,rocagem,,2025-11-17T13:51:05.443Z
43,,,Roçagem,dr orlando vicentini,boulevard p. do norte,12092.35,-23.2748547,-51.1434266,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:59:20.785Z
252,,,Roçagem,av rainha do lar c/ ana rodrigues,josé giordano,4325.08,-23.2578922,-51.1850997,1,Concluído,"[{""date"":""2025-10-02"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-16,2025-10-02,false,1,rocagem,,2025-11-06T11:46:54.326Z
74,,,Roçagem,pastor judithe do carmo,costa do sol,853.02,-23.2858938,-51.1762417,1,Concluído,"[{""date"":""2025-11-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-21,2025-11-06,false,1,rocagem,,2025-11-12T19:35:01.479Z
6,,,Roçagem,av. jorge casoni - terminal rodoviario,casoni,29184.98,-23.299693872633938,-51.15234375,1,Concluído,"[{""date"":""2025-10-21"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-05,2025-10-21,false,1,rocagem,,2025-11-06T15:32:41.339Z
523,,,Roçagem,estacionamento do autodromo,alpes i,11847.22,-23.319932209078875,-51.16619467735291,1,Concluído,"[{""date"":""2025-10-15"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-29,2025-10-15,false,1,rocagem,,2025-11-06T14:50:15.594Z
34,,,Roçagem,gino tamiozzo e angelino f. de souza (da br-369 até felicidade),novo amparo,27207.27,-23.2842420865242,-51.131143569946296,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:45:09.008Z
522,,,Roçagem,henrique mansano c/ winston churchil -antigo posto desativado,alpes i,1023,-23.283522667578286,-51.16477847099305,1,Concluído,"[{""date"":""2025-10-15"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-29,2025-10-15,false,1,rocagem,,2025-11-06T14:49:20.657Z
70,,,Roçagem,domingos de r teixeira c otto e rihmann,são tomas,4618.99,-23.289130090393193,-51.18547439575196,1,Concluído,"[{""date"":""2025-10-15"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-13T19:11:19.692Z
217,,,Roçagem,nelson sambati,continental,6264.83,-23.270769582555793,-51.179412603378296,1,Concluído,"[{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-14T18:56:29.006Z
33,,,Roçagem,r. angelino f. de souza (amparo) e r. flávio guaraneli (felicidade),novo amparo,874.22,-23.2843242,-51.1445814,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:44:39.345Z
267,,,Roçagem,jose de souza peres c manoel p sobrinho,portal do sol,2436.38,-23.2559031,-51.1727534,1,Concluído,"[{""date"":""2025-10-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-17,2025-10-03,false,1,rocagem,,2025-11-06T11:57:21.582Z
379,,,Roçagem,rua vicente poleti,eucaliptos,4224.91,-23.279438,-51.1077091,1,Concluído,"[{""date"":""2025-10-16"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-30,2025-10-16,false,1,rocagem,,2025-11-06T15:12:15.201Z
1032,,,Roçagem,silvio correa da silva c/ jose ernani neves,monterrey,3554.98,-23.3258869,-51.1216749,2,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-21,2025-11-06,false,1,rocagem,,2025-11-15T13:39:26.955Z
929,,,Roçagem,ruas dep. agnaldo p. lima / joão dias da silva / assad sahão / stefan kuzienko,roseira,3145.19,-23.35951318902733,-51.137151718139656,2,Concluído,"[{""date"":""2025-10-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-14,2025-10-30,false,1,rocagem,,2025-11-06T01:13:05.587Z
1067,,,Roçagem,nelson brunelli c/ edvaldo luis mazari / gabriel matokanovic,alexandre urbanas,3947.36,-23.3160449,-51.107278,2,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-10-02"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-15T14:20:08.279Z
746,,,Roçagem,rua bento munhoz da rocha neto c/ rua eurico hummig,gleba palhano,2749.04,-23.325173573869183,-51.179852485656745,2,Concluído,"[{""date"":""2025-09-30"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-14,2025-09-30,false,1,rocagem,,2025-11-06T12:25:40.553Z
100,,,Roçagem,jose boralli,santa rita,20187.15,-23.3312958,-51.1118158,1,Concluído,"[{""date"":""2025-11-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-21,2025-11-06,false,1,rocagem,,2025-11-13T19:40:13.883Z
166,,,Roçagem,frederico ozanan c juarez tavora,sebastião de mello,1600.33,-23.26118918244309,-51.15606665611268,1,Concluído,"[{""date"":""2025-10-09"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-23,2025-10-09,false,1,rocagem,,2025-11-06T13:39:55.165Z
29,,,Roçagem,r. antonio vicente de souza e r. coelho neto (extensão toda),vários,10125.76,-23.290115553303437,-51.15152835845948,1,Concluído,"[{""date"":""2023-11-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2023-12-18,2023-11-03,false,1,rocagem,,2025-11-13T18:43:02.603Z
99,,,Roçagem,jutai c araracanga,santa rita,9388.19,-23.2851666,-51.1966185,1,Concluído,"[{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-13"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-21,2025-11-06,false,1,rocagem,,2025-11-13T19:41:47.915Z
63,,,Roçagem,neman sayun c eladio yanes peres,portal de bianca,1749.36,-23.2881856,-51.1643804,1,Concluído,"[{""date"":""2025-11-13"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T19:05:57.487Z
35,,,Roçagem,rua agenor pereira (2 áreas),novo amparo,2633.42,-23.2827423,-51.1421574,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:46:01.043Z
186,,,Roçagem,emilio scholze c hermano t neto,jeronymo nogueira,2995.86,-23.2703883,-51.1634237,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:40:01.177Z
44,,,Roçagem,angelina ricci vezozo,boulevard p. do norte,658.74,-23.276367686782464,-51.1383855342865,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T19:00:00.012Z
214,,,Roçagem,café arábica,res. do café,1139.9,-23.2702064,-51.1828017,1,Concluído,"[{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-14T18:54:35.098Z
39,,,Roçagem,kirio miyamura,santa regina,4001.25,-23.2833187,-51.1414368,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:53:24.071Z
235,,,Roçagem,giocondo maturi,vista bella,34291.27,-23.2665921,-51.1995591,1,Concluído,"[{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-14T19:01:48.006Z
219,,,Roçagem,cafe arabica c emilio g toribio,paracatu,2904.01,-23.268606167637394,-51.186590194702156,1,Concluído,"[{""date"":""2025-10-01"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-14T18:58:19.485Z
38,,,Roçagem,kirio miyamura,santa regina,2778.1,-23.2833187,-51.1414368,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:52:42.752Z
79,,,Roçagem,euzébio barbosa de menezes c/ perobal,santiago ii,2052.05,-23.2878517,-51.191844,1,Concluído,"[{""date"":""2025-11-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-21,2025-11-06,false,1,rocagem,,2025-11-13T19:28:32.018Z
383,,,Roçagem,elpidio fabiani c/ claudio faissal,vila romana,5203.33,-23.2911538,-51.1152232,1,Concluído,"[{""date"":""2025-10-16"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-30,2025-10-16,false,1,rocagem,,2025-11-06T15:16:47.052Z
77,,,Roçagem,antonio v. da silva ate athos anzola,portal do imperio,12346.87,-23.28897241565049,-51.18873596191407,1,Concluído,"[{""date"":""2025-11-05"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-20,2025-11-05,false,1,rocagem,,2025-11-13T19:22:21.109Z
184,,,Roçagem,eduardo grandis da av. torres até av. praia de ilhéus,porto seguro ii,2608.15,-23.267517054806575,-51.16517543792725,1,Concluído,"[{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:50:03.186Z
47,,,Roçagem,av miltom ribeiro de menezes,farid libos,4607.73,-23.2785188,-51.1408337,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:47:23.021Z
159,,,Roçagem,rudolf keilhord c pedro pescador,semiramis,1778.42,-23.263032378770266,-51.14350318908692,1,Concluído,"[{""date"":""2025-10-09"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-23,2025-10-09,false,1,rocagem,,2025-11-06T13:33:51.900Z
533,,,Roçagem,pompeu soares cardoso,são paulo,8971.28,-23.26688625235379,-51.16708517074586,1,Concluído,"[{""date"":""2025-10-15"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-12"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-27,2025-11-12,false,1,rocagem,,2025-11-12T19:36:17.771Z
50,,,Roçagem,orlando vicentini rua dr ricardo skowroneck,farid libos,1250.68,-23.273698,-51.1416287,1,Concluído,"[{""date"":""2025-11-04"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-19,2025-11-04,false,1,rocagem,,2025-11-13T18:49:02.666Z
631,,,Roçagem,av. leste oeste,centro,80451.94,-23.297200816794174,-51.185570955276496,2,Concluído,"[{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-15T12:51:29.846Z
945,,,Roçagem,rua veneza c/ rua turim,piza,14343.89,-23.353327591892473,-51.146153211593635,2,Concluído,"[{""date"":""2025-11-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-09-19"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-11-03,2025-09-19,false,1,rocagem,,2025-11-06T11:21:02.764Z
1131,,,area publica,Rua Teste GEws0y,Centro,1500,-23.304265995928585,-51.1380958557129,1,Pendente,"[]",,,,,false,,rocagem,,
1132,,,area publica,Rua Test Final o4gRVp,Centro,2500.75,-23.26484598022212,-51.24109268188477,2,Pendente,"[]",,,,,false,,rocagem,,
1045,,,Roçagem,rua renato mussi / av. nereu mendes,armindo guazzi,8823.9,-23.326419,-51.1163662,2,Concluído,"[{""date"":""2025-10-06"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""},{""date"":""2025-11-03"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-18,2025-11-03,false,1,rocagem,,2025-11-15T13:28:18.277Z
633,,,Roçagem,av. luigi amorese,varios,16198.41,-23.29260874188547,-51.20501160621644,2,Concluído,"[{""date"":""2025-11-14"",""type"":""completed"",""status"":""Concluído"",""observation"":""Roçagem concluída""}]",,,2025-12-29,2025-11-14,false,1,rocagem,,2025-11-15T12:54:20.992Z
